state,district,date,total_updates,mean,std,z_score
Haryana,Sonipat,2025-05-01,9873,973.0229885057471,2495.9182677855033,3.564384596131603
Gujarat,Dohad,2025-05-01,1940,189.34939759036143,490.18608795314,3.5641290446659672
Rajasthan,Bhilwara,2025-03-01,10657,1395.5697674418604,2597.730147379564,3.5638291424359414
Orissa,Baleshwar,2025-04-01,312,44.904761904761905,73.9481451411876,3.563733800110504
Himachal Pradesh,Chamba,2025-07-01,3556,393.51162790697674,886.4121832910073,3.5637198042118325
Sikkim,North Sikkim,2025-03-01,95,12.929577464788732,22.031356837576475,3.5634210834383175
Rajasthan,Hanumangarh,2025-04-01,10299,1123.639534883721,2574.2084284770217,3.562958385680101
Meghalaya,South West Garo Hills,2025-07-01,565,59.9390243902439,140.7660126243105,3.5626379430463477
Gujarat,Mahisagar,2025-05-01,3817,359.90697674418607,969.4325887786355,3.5624246992847106
Tamil Nadu,Tiruchirappalli,2025-05-01,21084,2199.659090909091,5300.747531074488,3.5619087477112816
Rajasthan,Sirohi,2025-04-01,6747,815.6976744186046,1664.5102941371813,3.561252275930309
Chhattisgarh,Koriya,2025-04-01,6461,708.1046511627907,1614.7298519571757,3.5605552140220573
Meghalaya,South West Khasi Hills,2025-04-01,407,42.370370370370374,101.40900409288672,3.560523147934378
Madhya Pradesh,Agar Malwa,2025-05-01,2044,202.56626506024097,516.21252460144,3.560303835176369
West Bengal,Murshidabad,2025-05-01,24156,2518.1494252873563,6078.321485580013,3.559254207239581
Andhra Pradesh,Karim Nagar,2025-07-01,117,20.950617283950617,25.993220863605906,3.558277954356669
Assam,Marigaon,2025-07-01,3505,390.0689655172414,874.4463337091016,3.5581062077047956
Odisha,Bhadrak,2025-03-01,10761,1058.3333333333333,2726.202195519017,3.557736453354585
Nagaland,Noklak,2025-06-01,102,10.375,24.767901478768284,3.555780437747145
Jammu and Kashmir,Kishtwar,2025-06-01,2596,240.45977011494253,661.6284140259231,3.5548433783174667
Telangana,Rajanna Sircilla,2025-05-01,708,97.40963855421687,170.78106339194167,3.5544683994221113
Rajasthan,Bikaner,2025-04-01,13486,1521.7558139534883,3365.5100686262444,3.5539012039636355
Assam,Lakhimpur,2025-07-01,2563,342.2068965517241,623.8946530396131,3.553867988221522
Tamil Nadu,Tiruchirappalli,2025-04-01,21034,2199.659090909091,5300.747531074488,3.5524778950147056
Uttar Pradesh,Ghaziabad,2025-03-01,22453,2207.1494252873563,5698.4786087302855,3.552228539589687
Gujarat,Mahisagar,2025-03-01,3807,359.90697674418607,969.4325887786355,3.552120016491045
Bihar,East Champaran,2025-07-01,25088,2410.6136363636365,6383.930408314513,3.551704547023045
Haryana,Sirsa,2025-03-01,11049,1115.7011494252874,2796.121687453029,3.5512573139496344
Meghalaya,Ri Bhoi,2025-03-01,426,53.22352941176471,103.97096394925755,3.551234137169909
Rajasthan,Jalor,2025-03-01,9622,1160.3023255813953,2383.0462663414532,3.5493009485104867
Karnataka,Davangere,2025-04-01,10815,1027.9540229885058,2756.474454165353,3.549278928850091
Gujarat,Navsari,2025-04-01,5468,542.2857142857143,1386.8556667063044,3.5491545726827054
Jammu and Kashmir,Doda,2025-06-01,3744,422.7011494252874,935.0616708295108,3.5481624278360564
Tamil Nadu,Vellore,2025-06-01,19123,2179.5795454545455,4774.552387328777,3.547949866386624
Tamil Nadu,Theni,2025-04-01,9939,996.8045977011494,2519.9228847516133,3.5471911720853475
Karnataka,Gadag,2025-07-01,4896,479.11764705882354,1244.6667790040442,3.5457976622549365
Bihar,Lakhisarai,2025-07-01,5799,575.546511627907,1472.1600908547057,3.5457473500667014
Andhra Pradesh,Alluri Sitharama Raju,2025-03-01,1993,216.36046511627907,500.1476937816224,3.5451415958384125
Andhra Pradesh,Karimnagar,2025-03-01,1419,199.15116279069767,343.1989824968414,3.544022205877661
Karnataka,Bangalore,2025-03-01,23590,2261.125,6017.363797889357,3.5439657216268725
Himachal Pradesh,Hamirpur,2025-06-01,2424,280.22352941176473,603.9188170069004,3.5439077283056
Bihar,Khagaria,2025-07-01,9660,918.4367816091954,2465.6956738090544,3.5438353061576278
Jammu and Kashmir,Kathua,2025-04-01,4325,461.1034482758621,1089.3434873170465,3.543742496441955
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-04-01,317,26.373333333333335,81.02364908908825,3.5432057692411205
Gujarat,Botad,2025-03-01,2178,193.52380952380952,559.1086381963657,3.5430201484956614
Madhya Pradesh,Singrauli,2025-03-01,15293,1246.3218390804598,3965.242798789844,3.5415578101283605
Tamil Nadu,Perambalur,2025-05-01,6209,663.2209302325581,1564.9604873881588,3.541455301351288
Tamil Nadu,Sivaganga,2025-06-01,9566,1081.7045454545455,2394.808926983677,3.541307221535058
Uttar Pradesh,Lucknow,2025-05-01,23836,2470.340909090909,6032.964649089019,3.540898950101536
Madhya Pradesh,East Nimar,2025-05-01,4996,469.33720930232556,1278.0024266796904,3.5392136060671593
West Bengal,Bankura,2025-03-01,11608,1241.942528735632,2928.3875528094545,3.538643243473439
Bihar,Supaul,2025-05-01,13593,1276.9318181818182,3479.9246516993294,3.53815994718693
Nagaland,Tuensang,2025-04-01,1162,112.88372093023256,295.5380106380126,3.537881288178047
Odisha,Boudh,2025-05-01,2516,285.9647058823529,629.474940820084,3.53707205431028
Haryana,Yamuna Nagar,2025-03-01,9891,1031.7209302325582,2503.8360341503426,3.5368698585384934
Gujarat,Narmada,2025-06-01,5293,472.26506024096386,1362.1186249363416,3.536548361654267
Jharkhand,Latehar,2025-07-01,5485,511.32941176470587,1405.5807509136346,3.536000748627252
Uttarakhand,Tehri Garhwal,2025-06-01,4632,673.8941176470588,1118.592674743043,3.5353088419066006
Tamil Nadu,Theni,2025-05-01,9909,996.8045977011494,2519.9228847516133,3.535290768395309
Haryana,Yamuna Nagar,2025-05-01,9887,1031.7209302325582,2503.8360341503426,3.5352729476247786
Chhattisgarh,Gariyaband,2025-05-01,4837,591.9090909090909,1200.0644871213121,3.5344404522903345
Gujarat,Chhotaudepur,2025-06-01,4580,393.04651162790697,1183.620337647833,3.534426478516868
Bihar,Arwal,2025-07-01,3621,361.22352941176473,921.3057940263056,3.5343770923933513
Maharashtra,Pune,2025-05-01,61522,6883.659090909091,15462.905317176406,3.5332821682762
Puducherry,Karaikal,2025-04-01,1261,158.9764705882353,311.00941558517655,3.532020106973084
Maharashtra,Mumbai,2025-04-01,40059,4647.80459770115,10026.816468083465,3.5312967199794296
Jharkhand,Pakur,2025-07-01,5203,433.56976744186045,1349.8008440524293,3.530816739979044
Himachal Pradesh,Mandi,2025-06-01,6707,719.7045454545455,1695.0515684631002,3.530137624276909
Madhya Pradesh,Dhar,2025-04-01,19775,1702.2209302325582,5119.991055601477,3.529156538947467
Bihar,Siwan,2025-05-01,14049,1446.0229885057472,3570.34507477271,3.5289160659716816
Madhya Pradesh,Harda *,2025-06-01,1280,125.58024691358025,326.1548276584884,3.5286648873526634
Gujarat,Gir Somnath,2025-05-01,4425,427.51162790697674,1132.0275796285496,3.528147455513444
Andhra Pradesh,Hyderabad,2025-05-01,11023,1201.6363636363637,2783.093867522993,3.5276697208135794
Tamil Nadu,Chennai,2025-04-01,23630,2648.068181818182,5947.562334220276,3.527227360042799
Telangana,Nizamabad,2025-05-01,10967,1347.0804597701149,2726.376273824692,3.5271699151138933
West Bengal,Jalpaiguri,2025-04-01,9153,926.9310344827586,2331.7438368675603,3.5263490296316964
Madhya Pradesh,Dindori,2025-07-01,8524,723.2470588235294,2211.1451132941997,3.526329667207065
Uttar Pradesh,Bahraich,2025-05-01,19040,2057.7045454545455,4814.860285291324,3.526326439829048
Arunachal Pradesh,Tirap,2025-07-01,169,24.584415584415584,39.96128081601734,3.5256608567550627
Maharashtra,Ahmadnagar,2025-03-01,30983,4131.375,7615.128338798979,3.5256266446048823
Telangana,Medchal-malkajgiri,2025-05-01,3053,350.3488372093023,765.594851655224,3.5255274111940094
Madhya Pradesh,Harda,2025-03-01,5003,449.6309523809524,1290.5588943373718,3.5254830945631266
Punjab,Kapurthala,2025-06-01,6713,629.1046511627907,1724.9316782996486,3.5249919943707932
Uttar Pradesh,Sant Ravidas Nagar,2025-05-01,6990,791.546511627907,1757.4382135033384,3.5249765620271116
Gujarat,Surat,2025-06-01,33144,3164.0337078651687,8504.664126029795,3.5247061073558568
Andhra Pradesh,Kakinada,2025-04-01,1323,137.6235294117647,335.3282321089287,3.5244631803741058
Nagaland,Dimapur,2025-05-01,2642,293.2906976744186,665.5272985302104,3.5238006117751324
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2025-09-08,22,4.532258064516129,3.957635251607955,3.5234019948963367
Andhra Pradesh,Mahabub Nagar,2025-10-25,567,161.06976744186048,114.21288592156976,3.5233058291281174
Madhya Pradesh,Narsinghpur,2025-04-01,7353,725.4827586206897,1880.2230438080267,3.5229832332713173
Bihar,Saharsa,2025-07-01,13715,1377.7701149425288,3501.360013842958,3.522547606840814
Tamil Nadu,Sivaganga,2025-05-01,9521,1081.7045454545455,2394.808926983677,3.5225244214990576
Assam,Sibsagar,2025-03-01,1111,130.80459770114942,277.32638981936657,3.5217479842101787
Assam,Tinsukia,2025-03-01,1981,221.2528735632184,498.7086864253171,3.521546001181592
Arunachal Pradesh,East Kameng,2025-03-01,433,53.04938271604938,106.9146740670531,3.520842930479197
Tamil Nadu,Viluppuram,2025-07-01,8737,993.7906976744187,2199.247283617894,3.5192450230381946
Karnataka,Tumakuru,2025-04-01,5061,506.5232558139535,1293.1669900514341,3.5192342094933498
Assam,Golaghat,2025-06-01,1634,231.6551724137931,397.5172316752433,3.518906376246725
Orissa,Rayagada,2025-04-01,171,18.307692307692307,42.420684642217715,3.5165799192361353
Maharashtra,Kolhapur,2025-03-01,27684,3115.9080459770116,6985.611089501885,3.516453347594962
Chhattisgarh,Bastar,2025-05-01,9325,1097.4883720930231,2338.9893329947445,3.5160466382884388
Nagaland,Mon,2025-06-01,1572,163.30232558139534,399.714341227286,3.51546608016105
Kerala,Malappuram,2025-04-01,26021,2604.7558139534885,6660.941909963409,3.514927704642073
Orissa,Ganjam,2025-07-01,702,85.5,174.42634371767366,3.514295441237595
Uttar Pradesh,Bulandshahr,2025-03-01,19926,2054.909090909091,5084.576449400821,3.5140737902379717
Uttarakhand,Nainital,2025-05-01,5697,806.5232558139535,1390.7782563285684,3.513833271894077
Maharashtra,Nanded,2025-05-01,34132,3892.5,8607.997612485246,3.5125459851615015
Uttar Pradesh,Lucknow,2025-03-01,23656,2470.340909090909,6032.964649089019,3.5110678174270724
Punjab,Faridkot,2025-05-01,4584,458.27906976744185,1174.1842690457142,3.510701290770996
Jammu and Kashmir,Pulwama,2025-04-01,2677,395.5421686746988,648.9484984865305,3.510213250185056
Jharkhand,Sahibganj,2025-05-01,203,26.2125,49.364747773940984,3.510143658288524
Maharashtra,Amravati,2025-05-01,34345,3888.310344827586,8676.007716164058,3.5100452427206945
Tamil Nadu,Namakkal,2025-04-01,12639,1406.8720930232557,3199.1313776840466,3.509895870308143
Uttar Pradesh,Hamirpur,2025-03-01,6503,628.5862068965517,1672.697692642137,3.509841603372211
Madhya Pradesh,Sidhi,2025-05-01,17023,1425.964705882353,4443.788212472657,3.5090615229653297
West Bengal,Nadia,2025-06-01,14229,1452.1704545454545,3640.8630536191527,3.5083223496713836
Odisha,ANUGUL,2025-03-01,56,5.568181818181818,13.377172029283956,3.50777037925795
Haryana,Mahendragarh,2025-04-01,5022,561.2873563218391,1271.109906031092,3.506546582594677
Karnataka,Belagavi,2025-04-01,8748,929.4235294117647,2229.574053792459,3.505185787172124
Bihar,Sitamarhi,2025-05-01,21461,2091.9540229885056,5527.749049658555,3.5033324542389366
West Bengal,South Dinajpur,2025-03-01,198,25.602409638554217,48.22051475153829,3.502555615919434
Uttarakhand,Pithoragarh,2025-06-01,2913,355.09411764705885,729.3190663627436,3.5024498197647356
Jharkhand,Seraikela-kharsawan,2025-05-01,1773,171.5952380952381,456.26709887873756,3.5021211144024114
Gujarat,Mahesana,2025-03-01,12839,1175.4470588235295,3330.4116308787466,3.5010842950379883
Odisha,Malkangiri,2025-04-01,5919,551.8965517241379,1532.261370582274,3.5004491414517553
Rajasthan,Bikaner,2025-06-01,13304,1521.7558139534883,3365.5100686262444,3.499839283372301
Tamil Nadu,Sivaganga,2025-04-01,9466,1081.7045454545455,2394.808926983677,3.4995676658995007
Haryana,Mahendragarh,2025-03-01,5013,561.2873563218391,1271.109906031092,3.4994717221935976
Meghalaya,North Garo Hills,2025-03-01,154,16.7972972972973,38.21352400986945,3.498861838282396
Punjab,Ferozepur,2025-04-01,6755,643.3720930232558,1746.2972528215346,3.497760840124765
Andhra Pradesh,Alluri Sitharama Raju,2025-04-01,1969,216.36046511627907,500.1476937816224,3.497251522118033
Tamil Nadu,Karur,2025-05-01,6129,664.448275862069,1561.756411035275,3.4967392778237554
Odisha,Rayagada,2025-04-01,6789,684.546511627907,1745.5529624935596,3.4951436454905696
Uttar Pradesh,Deoria,2025-05-01,15329,1593.2528735632184,3929.207231770187,3.4949167604707005
Tamil Nadu,Karur,2025-04-01,6126,664.448275862069,1561.756411035275,3.4948195928499386
Gujarat,Bhavnagar,2025-03-01,18070,1641.3023255813953,4700.171844342232,3.4945962875597107
Uttar Pradesh,Moradabad,2025-05-01,16586,1844.528735632184,4217.490270564262,3.4944898100703714
Sikkim,East Sikkim,2025-07-01,486,51.1125,123.47295032526486,3.493831381545785
Gujarat,Gandhinagar,2025-03-01,10178,911.4761904761905,2651.3007240874745,3.4937681558383473
Madhya Pradesh,Bhind,2025-05-01,9914,947.3295454545455,2565.7778714366164,3.4933566142701866
Tamil Nadu,Viluppuram,2025-04-01,8679,993.7906976744187,2199.247283617894,3.4928843496575963
Odisha,Angul,2025-04-01,6796,736.183908045977,1734.051966233568,3.4925847812550574
Rajasthan,Kota,2025-06-01,10273,1085.5116279069769,2629.671438855773,3.492449964062855
Andhra Pradesh,Krishna,2025-03-01,26703,2650.534090909091,6886.614404251732,3.4921330517926927
Punjab,Pathankot,2025-03-01,3141,312.8941176470588,808.9302463237278,3.4917894413620303
West Bengal,North 24 Parganas,2025-03-01,25088,2573.67816091954,6447.06235697702,3.4916414564011173
Karnataka,Mysuru,2025-03-01,6270,634.7558139534884,1613.0722017030039,3.4913210078835246
Arunachal Pradesh,Upper Subansiri,2025-07-01,523,57.06849315068493,132.4564214255562,3.491263304323037
Karnataka,Bengaluru,2025-03-01,34570,3375.8522727272725,8934.36328580573,3.4910889159734766
Odisha,Sambalpur,2025-04-01,5668,606.8604651162791,1448.778992302225,3.490973149532754
Assam,Kamrup,2025-05-01,4728,497.14942528735634,1211.0613212897538,3.490624195655875
Daman & Diu,Diu,2025-05-01,120,11.892307692307693,29.971925966708344,3.4905059641398157
Bihar,Darbhanga,2025-05-01,24304,2390.681818181818,6279.02335649341,3.4893688984707807
Gujarat,Valsad,2025-06-01,10083,977.0232558139535,2609.536988350702,3.4881623148113543
Chhattisgarh,Narayanpur,2025-05-01,2508,277.1625,638.5721898218901,3.4880151693607098
Uttarakhand,Nainital,2025-06-01,5661,806.5232558139535,1390.7782563285684,3.4879670824804228
Bihar,Saran,2025-05-01,16647,1726.7790697674418,4277.162804535028,3.4875299543104137
Madhya Pradesh,Katni,2025-05-01,10565,1172.047619047619,2692.3812808665366,3.487420235552541
Maharashtra,Satara,2025-05-01,19207,2354.7078651685392,4832.000710702853,3.4869210959376553
Jammu and Kashmir,Srinagar,2025-05-01,6315,846.8372093023256,1567.7017788167052,3.4857886084775083
Odisha,Malkangiri,2025-07-01,5896,551.8965517241379,1532.261370582274,3.48544843743528
Rajasthan,Dausa,2025-06-01,10565,1236.3953488372092,2675.969129686838,3.4847636260393053
Gujarat,Kheda,2025-05-01,14726,1378.3647058823528,3829.570005226432,3.4845036837614574
Telangana,Medak,2025-05-01,11200,1455.9310344827586,2795.4847472187416,3.484399110421845
Uttar Pradesh,Allahabad,2025-06-01,29327,2942.159090909091,7571.848006086276,3.4841371288431366
West Bengal,Nadia,2025-04-01,14140,1452.1704545454545,3640.8630536191527,3.4838843082926574
Telangana,Hyderabad,2025-05-01,21654,2597.056818181818,5469.124688540528,3.4838224477297475
Madhya Pradesh,Tikamgarh,2025-03-01,22413,1889.6,5894.855297711079,3.480987738618298
Karnataka,Vijayapura,2025-05-01,6096,624.6117647058824,1571.0290083566374,3.4804626417255364
Andhra Pradesh,Ananthapur,2025-06-01,11354,978.2790697674419,2980.898856350557,3.479568365685966
Goa,South Goa,2025-06-01,3546,359.81176470588235,914.6875539158249,3.479558307491214
Nagaland,Wokha,2025-05-01,936,84.47560975609755,243.7625957801472,3.4789808774898194
Bihar,Muzaffarpur,2025-05-01,24700,2397.057471264368,6410.828719342895,3.478405850339263
Madhya Pradesh,Jabalpur,2025-05-01,16913,1844.9302325581396,4331.022707074263,3.478298888608192
Andhra Pradesh,Vizianagaram,2025-03-01,18439,1818.159090909091,4777.811632681606,3.4780280510374935
Bihar,Patna,2025-05-01,25214,2430.3953488372094,6551.971635503978,3.4768355363727346
Haryana,Yamunanagar,2025-06-01,88,11.454545454545455,21.02601487289987,3.4752294042820115
West Bengal,Barddhaman,2025-06-01,19673,2081.9080459770116,5061.461043851161,3.4748103346669774
Arunachal Pradesh,Dibang Valley,2025-05-01,58,8.722222222222221,13.18291728624968,3.474445826850624
Maharashtra,Satara,2025-04-01,19146,2354.7078651685392,4832.000710702853,3.4742995376860883
Himachal Pradesh,Sirmaur,2025-07-01,3947,365.7325581395349,1029.8954764146029,3.473938458160583
Bihar,Jehanabad,2025-07-01,4336,435.2325581395349,1122.0729836220796,3.473298261774495
Rajasthan,Ajmer,2025-03-01,13570,1593.9101123595506,3447.381689711145,3.4729594822328473
Orissa,Balangir,2025-07-01,1443,143.72619047619048,373.1784789308192,3.472337086933395
Rajasthan,Jodhpur,2025-06-01,22790,2489.0113636363635,5845.998746552807,3.4720357428385658
Telangana,Mahabubabad,2025-05-01,877,118.37209302325581,217.5432909729289,3.471293507109838
Bihar,Purnea,2025-03-01,547,58.28235294117647,139.81089369000452,3.470737485231338
Rajasthan,Chittorgarh,2025-03-01,6620,727.8837209302326,1696.7193009806044,3.4706068757458755
West Bengal,Howrah,2025-06-01,11997,1128.7954545454545,3130.721055203792,3.470361617103639
Uttar Pradesh,Jaunpur,2025-05-01,18276,2104.367816091954,4659.598852668474,3.4698614266380834
Jammu and Kashmir,Badgam,2025-06-01,1584,168.22619047619048,407.06049848428734,3.4695193844604026
Rajasthan,Sikar,2025-04-01,17322,1857.6206896551723,4457.360511170675,3.468624682009889
Andhra Pradesh,Annamayya,2025-04-01,1131,115.61904761904762,291.75736349043405,3.4683361684739666
Gujarat,Sabarkantha,2025-06-01,11084,1038.9310344827586,2897.1927422741696,3.4659768548157435
Maharashtra,Akola,2025-06-01,18620,2127.4137931034484,4758.551271014878,3.4651556980454252
Madhya Pradesh,Niwari,2025-06-01,325,29.050632911392405,84.41957160580188,3.4646552484993505
Odisha,JAJPUR,2025-05-01,4363,424.9767441860465,1135.7635625609053,3.464241277176724
Odisha,Boudh,2025-07-01,2470,285.9647058823529,629.474940820084,3.464111184620256
Karnataka,Mandya,2025-04-01,7547,773.8705882352941,1954.4604040881616,3.4637006188437964
Uttar Pradesh,Mirzapur,2025-05-01,11676,1258.046511627907,3007.544274406797,3.4627888234838196
Karnataka,Chitradurga,2025-03-01,6873,720.3176470588236,1775.8599272556646,3.4626715694151025
Uttarakhand,Tehri Garhwal,2025-03-01,4550,673.8941176470588,1118.592674743043,3.462067919694583
Meghalaya,South Garo Hills,2025-05-01,181,19.76923076923077,45.57266492604462,3.4619184770035543
Madhya Pradesh,Balaghat,2025-03-01,14637,1473.9767441860465,3802.308889815561,3.460939838744543
Delhi,West Delhi,2025-07-01,22699,1991.287356321839,5984.737984410644,3.4595087017857575
Uttar Pradesh,Kushinagar,2025-03-01,15708,1679.840909090909,4055.5098858428755,3.4581843717100353
Madhya Pradesh,Mandsaur,2025-05-01,12087,1050.6818181818182,3190.3985862233535,3.458144723589156
Nagaland,Dimapur,2025-06-01,2598,293.2906976744186,665.5272985302104,3.4577868114446337
Haryana,Jind,2025-06-01,9915,1073.7411764705882,2556.2446188227964,3.4573379325750238
Andhra Pradesh,West Godavari,2025-03-01,25336,2533.4942528735633,6596.702960612067,3.456127971091784
Madhya Pradesh,Umaria,2025-07-01,4207,461.8941176470588,1082.7214611639442,3.4557827048387533
Assam,Tinsukia,2025-05-01,1948,221.2528735632184,498.7086864253171,3.455507525372683
Maharashtra,Gadchiroli,2025-05-01,11710,1654.8823529411766,2909.131990538648,3.4552101690747303
Uttar Pradesh,Basti,2025-03-01,11385,1255.183908045977,2931.1234631932903,3.4547713352158556
Uttar Pradesh,Azamgarh,2025-05-01,17572,1970.4318181818182,4516.667225165477,3.4534567076809677
Tamil Nadu,The Nilgiris,2025-05-01,4580,501.1818181818182,1180.445810441868,3.452395485064761
Karnataka,Chikkaballapur,2025-04-01,4695,493.32941176470587,1216.109334725132,3.4521718537177977
Andhra Pradesh,Warangal,2025-05-01,4896,588.1590909090909,1247.339466430092,3.4508569383055323
Karnataka,Hassan,2025-03-01,5426,540.3678160919541,1415.032903840809,3.450225041138797
Uttarakhand,Chamoli,2025-06-01,2806,326.4597701149425,717.787407870618,3.4496155646780275
Odisha,Baleswar,2025-06-01,10583,1203.0229885057472,2718.213242559075,3.449518730155446
Rajasthan,Churu,2025-04-01,13137,1531.3103448275863,3364.297498495059,3.448637055226888
Uttar Pradesh,Bulandshahr,2025-06-01,19593,2054.909090909091,5084.576449400821,3.4485944874857273
Uttar Pradesh,Mahoba,2025-04-01,4839,538.8255813953489,1246.1442763402401,3.448016801410952
Karnataka,yadgir,2025-03-01,364,50.36470588235294,89.98569291821887,3.4470836464316807
Gujarat,Dahod,2025-03-01,14189,1329.5977011494253,3729.9055149195406,3.4467241926730745
Madhya Pradesh,Rajgarh,2025-05-01,22123,1921.2674418604652,5860.6109125934845,3.4464472069848164
West Bengal,Purba Bardhaman,2025-03-01,1471,152.91666666666666,381.4792769666789,3.446156204295907
Tamil Nadu,Thanjavur,2025-05-01,17995,1926.8977272727273,4661.916933533587,3.4459336294783114
Andaman and Nicobar Islands,South Andaman,2025-05-01,1109,123.41463414634147,285.049354670402,3.4455080906904723
Orissa,Jajapur,2025-03-01,71,9.37037037037037,16.887454251932443,3.4454108875203175
Orissa,Jajapur,2025-04-01,71,9.37037037037037,16.887454251932443,3.4454108875203175
Karnataka,Chitradurga,2025-04-01,6842,720.3176470588236,1775.8599272556646,3.445225061941731
Rajasthan,Ganganagar,2025-04-01,10394,1165.090909090909,2678.077396821213,3.4448086874456876
Rajasthan,Nagaur,2025-03-01,20507,2360.551724137931,5266.783031985886,3.4447979663697526
Madhya Pradesh,Khargone,2025-05-01,22176,1944.83908045977,5872.57780819792,3.444435671100334
Kerala,Kannur,2025-04-01,13365,1372.4022988505747,3480.7479865075047,3.4444186505235956
Arunachal Pradesh,West Siang,2025-04-01,407,57.358024691358025,100.51968820111502,3.444080468568675
Tamil Nadu,Dharmapuri,2025-06-01,10521,1191.5681818181818,2708.06903592648,3.44377780501678
Karnataka,Belgaum,2025-04-01,12201,1262.1477272727273,3175.721663082911,3.443440575814077
Gujarat,Botad,2025-05-01,2122,193.52380952380952,559.1086381963657,3.443039544410839
Gujarat,Dohad,2025-03-01,1880,189.34939759036143,490.18608795314,3.4419757478369983
Punjab,Hoshiarpur,2025-04-01,11234,1078.6511627906978,2949.4944004112726,3.441914289277667
Daman and Diu,Daman,2025-07-01,437,48.01190476190476,112.04296659136273,3.441064110111709
Odisha,Sundergarh,2025-04-01,11106,1083.4252873563219,2911.846695396694,3.44081778436291
Maharashtra,Palghar,2025-03-01,14916,1815.5402298850574,3806.523845472852,3.440677012618423
Tamil Nadu,Viluppuram,2025-06-01,8564,993.7906976744187,2199.247283617894,3.440617497265031
Rajasthan,Sirohi,2025-06-01,6546,815.6976744186046,1664.5102941371813,3.4405685427180033
Uttar Pradesh,Sambhal,2025-03-01,10251,1201.7093023255813,2630.4148850403544,3.4389448616103127
Rajasthan,Banswara,2025-06-01,9017,1089.6627906976744,2304.6297679464833,3.4382524547134183
Andhra Pradesh,Hyderabad,2025-04-01,10774,1201.6363636363637,2783.093867522993,3.438233081156909
Karnataka,Gadag,2025-04-01,4760,479.11764705882354,1244.6667790040442,3.436619186684819
Jammu and Kashmir,Bandipore,2025-05-01,2272,245.4578313253012,588.7714638251002,3.4361482251635023
Maharashtra,Solapur,2025-04-01,32900,3801.215909090909,8468.523442588736,3.4357050060912235
Gujarat,Mahesana,2025-05-01,12620,1175.4470588235295,3330.4116308787466,3.435346396433656
Andhra Pradesh,Nizamabad,2025-03-01,910,129.16470588235293,226.32308590969302,3.4349141926915587
Gujarat,Morbi,2025-04-01,4223,384.0843373493976,1116.7493245021822,3.434505016910084
Rajasthan,Alwar,2025-06-01,22157,2568.3793103448274,5705.499279543317,3.4326860882777193
Uttarakhand,Nainital,2025-03-01,5584,806.5232558139535,1390.7782563285684,3.4326421773456626
Maharashtra,Mumbai,2025-03-01,39068,4647.80459770115,10026.816468083465,3.4324716165130713
Maharashtra,Chatrapati Sambhaji Nagar,2025-07-01,289,27.209876543209877,75.27063106706737,3.4323843895639086
Karnataka,Ballari,2025-04-01,4240,439.52941176470586,1106.3439315863684,3.4320597962647277
Tamil Nadu,Kallakurichi,2025-05-01,502,56.68235294117647,128.76355331018337,3.43176212194458
Madhya Pradesh,Narmadapuram,2025-05-01,907,82.53012048192771,239.25567186739175,3.431635445314837
Madhya Pradesh,Shajapur,2025-05-01,16890,1472.5697674418604,4492.414512697906,3.4311168464405277
Uttar Pradesh,Bara Banki,2025-05-01,17228,1899.3333333333333,4466.870885068872,3.4308660793876937
Jammu and Kashmir,Anantnag,2025-06-01,4596,553.046511627907,1177.414694369448,3.430841033881894
Punjab,Mansa,2025-05-01,7009,694.5764705882353,1839.516890358979,3.4307881457041036
Punjab,Ludhiana,2025-06-01,22549,2169.625,5939.189544370977,3.430761737108513
Assam,Lakhimpur,2025-05-01,2486,342.2068965517241,623.8946530396131,3.4306472187278856
West Bengal,Jalpaiguri,2025-03-01,8928,926.9310344827586,2331.7438368675603,3.4298960902030218
Tamil Nadu,Thanjavur,2025-06-01,17910,1926.8977272727273,4661.916933533587,3.427704696556792
Odisha,Subarnapur,2025-05-01,794,78.01204819277109,207.88502298121452,3.427665332768349
Karnataka,Kolar,2025-04-01,7193,756.2705882352941,1876.9846283222414,3.4274665056844302
Karnataka,Yadgir,2025-03-01,6883,708.1627906976744,1800.9262509671812,3.4267979646714126
Kerala,Idukki,2025-03-01,5525,557.3604651162791,1448.6681259434426,3.426742608175086
Punjab,Bathinda,2025-04-01,10599,1099.3181818181818,2771.672881900626,3.426181963329885
Bihar,Madhepura,2025-05-01,13812,1363.2209302325582,3632.8424210937,3.4257894611788524
Madhya Pradesh,Barwani,2025-06-01,19354,1667.7558139534883,5162.577340679284,3.425192075019803
Maharashtra,Raigarh,2025-05-01,14661,1800.7241379310344,3753.6223239588476,3.4251849460345136
Andaman & Nicobar Islands,Andamans,2025-04-01,184,24.876543209876544,45.46217733348498,3.4247955201928133
West Bengal,South 24 Parganas,2025-03-01,24462,2552.5454545454545,6396.620003499856,3.424625803575212
Bihar,Saharsa,2025-05-01,13372,1377.7701149425288,3501.360013842958,3.4246136427011185
Maharashtra,Sangli,2025-05-01,20660,2623.6823529411763,5266.065960042489,3.4243576564044633
Haryana,Palwal,2025-03-01,5695,682.5232558139535,1462.942592470589,3.423957175620429
Odisha,Cuttack,2025-04-01,15534,1566.9883720930231,4078.839917237675,3.423421484969337
